CUSTOMER_ID,SEX,AGE,ANNUAL_INCOME,NUMBER_OF_MONTHS,MARITAL_STATUS,LEASE
244386,W,45,22126.0,13,J,P
244404,W,62,16900.0,13,J,P
244408,M,44,22100.0,13,C,P
244414,M,69,19110.0,13,J,P
244417,M,46,24570.0,13,J,A
244420,W,37,19264.0,14,G,A
244425,M,56,20527.0,13,J,R
244445,M,45,26000.0,13,J,P
244448,M,51,20400.0,12,J,P
244483,M,45,29900.0,13,J,P
244489,M,67,14300.0,13,J,P
244493,M,37,26000.0,13,G,A
244505,M,42,31360.0,14,J,P
244517,M,49,24556.0,14,J,P
244525,M,55,19600.0,14,G,P
244529,W,48,15600.0,13,J,P
244548,M,69,14794.0,13,J,R
244560,W,38,15483.0,13,G,P
244583,M,45,20033.0,13,J,P
244591,M,39,18200.0,13,J,P
244613,M,45,19500.0,13,J,P
244620,M,46,70000.0,14,J,P
244630,W,33,18620.0,14,G,P
244645,W,71,22100.0,13,J,P
244666,M,72,15600.0,13,J,P
244674,W,50,23400.0,13,G,P
244687,M,41,23400.0,13,J,P
244689,M,36,21450.0,13,J,P
244719,W,62,17195.88,13,C,R
244730,M,44,29449.92,12,J,P
244756,M,63,18200.0,13,J,P
244791,W,48,38324.0,13,C,P
244801,W,57,15400.0,14,D,P
244819,M,67,29653.0,13,J,P
244828,W,43,27300.0,13,J,P
244833,M,48,17563.0,13,J,P
244835,W,46,11050.0,13,J,P
244841,W,39,19542.12,13,G,P
244847,M,53,6600.0,12,J,A
244856,M,65,28018.06,14,J,P
244867,M,51,29588.0,13,J,P
244916,M,61,19500.0,13,J,P
244921,W,40,20342.27,13,J,P
244926,M,43,16900.0,13,J,P
244930,W,42,20800.0,13,G,A
244932,W,60,24180.0,13,J,P
244938,M,59,70000.0,14,D,P
244960,W,43,18161.0,13,J,A
244963,M,68,20800.0,13,J,P
244967,W,53,20800.0,13,J,R
244986,M,51,40292.0,14,J,P
244994,W,46,12600.0,14,G,A
245009,M,53,21420.0,14,G,R
245011,M,37,19166.0,14,G,R
245021,M,70,11960.0,13,J,P
245028,M,55,19500.0,13,J,P
245033,M,44,33800.0,13,J,E
245038,M,71,20800.0,13,J,P
245046,M,38,17095.39,13,J,A
245055,W,58,28000.0,14,J,P
245061,M,47,33800.0,13,S,P
245062,W,50,16900.0,13,J,P
245071,M,61,14400.0,12,J,P
245083,W,49,19890.0,13,G,P
245084,W,57,15600.0,13,G,P
245091,W,61,14859.0,12,J,P
245101,M,63,23548.0,14,J,P
245111,W,55,15600.0,13,W,R
245113,M,54,10872.0,12,G,P
245115,M,69,23400.0,13,J,P
245137,M,70,26741.52,13,J,P
245141,M,56,29900.0,13,J,P
245153,M,56,31200.0,12,D,P
245175,M,50,23400.0,13,J,P
245183,M,37,13000.0,13,G,A
245194,M,50,26221.0,13,J,P
245203,W,55,19422.0,13,W,P
245209,M,55,26256.0,12,J,P
245216,M,35,21000.0,14,G,A
245217,M,70,26000.0,13,D,R
245225,W,55,16698.37,13,G,A
245267,M,54,24700.0,13,S,P
245271,W,70,19084.0,13,J,P
245277,M,54,12625.99,13,C,P
245290,M,46,22464.0,13,J,P
245293,M,54,29247.0,12,J,P
245313,W,72,21000.0,14,S,P
245317,W,51,18600.0,12,J,P
245323,M,64,20800.0,13,J,P
245348,W,57,12389.0,13,D,P
245394,M,60,19440.0,12,S,T
245416,M,69,1452.0,13,J,R
245424,M,36,18200.0,14,G,A
245433,M,55,17992.0,13,C,A
245437,M,49,24000.0,12,J,P
245447,M,65,23400.0,13,D,P
245452,M,65,16900.0,13,J,P
245505,W,59,19708.0,13,J,P
245521,M,54,27574.96,14,J,P
245547,M,71,19071.0,13,J,P
245567,M,60,25900.0,14,J,P
245573,M,55,16757.0,13,J,P
245581,M,51,20891.0,13,J,P
245587,W,55,8400.0,12,J,P
245592,M,50,20800.0,13,J,P
245612,M,54,22867.0,13,J,P
245617,M,63,44967.0,13,J,P
245618,W,57,19643.0,13,J,P
245633,M,70,22880.0,13,J,P
245661,M,68,27677.0,13,D,P
245665,M,39,16653.0,13,J,A
245669,M,56,26656.0,14,J,P
245670,M,55,24141.0,13,J,P
245684,M,43,12.0,12,J,P
245687,W,42,21190.0,13,C,P
245720,M,52,24869.0,13,D,A
245744,W,54,6695.0,13,W,A
245746,M,64,23800.0,14,J,P
245750,W,64,8148.0,12,D,R
245752,W,47,18200.0,13,J,P
245778,M,35,20683.0,13,G,A
245797,M,41,29162.0,14,J,P
245800,M,49,16688.0,14,S,P
245815,W,63,18265.0,13,J,R
245829,M,58,27950.0,13,J,P
245875,M,40,21879.0,13,C,A
245876,M,56,18720.0,13,J,P
245878,M,59,24700.0,13,J,P
245880,M,41,26598.0,13,J,A
245897,M,37,11882.0,13,G,A
245913,M,38,27984.58,13,J,R
245924,M,58,25480.0,13,J,P
245928,W,46,23400.0,13,S,P
245947,M,63,19890.0,13,J,P
245959,M,49,20800.0,13,J,A
245971,M,59,19600.0,14,J,X
245989,W,43,28000.0,14,J,P
245991,M,44,27703.0,13,J,P
245993,W,50,14000.0,14,J,P
246000,M,58,23348.52,13,J,P
246020,M,43,16900.0,13,J,P
246021,W,41,11401.0,13,J,P
246024,W,41,18200.0,14,C,P
246031,W,52,18000.0,12,J,P
246049,M,65,22100.0,13,C,R
246064,M,46,24050.0,13,J,P
246065,W,38,16783.0,13,C,P
246068,W,35,21000.0,14,J,P
246077,M,51,25900.0,14,J,A
246079,M,41,58800.0,14,J,P
246093,M,45,14686.0,14,G,P
246104,M,55,120000.0,12,J,P
246113,W,72,7150.0,13,J,P
246116,W,63,11570.0,13,W,P
246117,M,51,22100.0,13,J,P
246119,M,57,26429.0,13,S,P
246123,W,60,15600.0,13,G,P
246133,W,45,24700.0,13,J,P
246145,W,40,15792.0,14,J,P
246153,M,59,24700.0,13,J,R
246155,W,38,19124.0,14,C,P
246163,M,42,38220.0,12,J,P
246180,W,60,21005.04,14,J,P
246182,M,38,60000.0,12,J,P
246193,M,53,19344.0,12,J,P
246204,W,69,12987.0,13,J,P
246211,M,56,23400.0,13,J,P
246212,M,55,43160.0,13,J,P
246218,M,55,26600.0,14,J,P
246243,W,38,21411.0,13,G,P
246244,M,38,18148.0,13,G,A
246261,M,66,17550.0,13,J,P
246274,M,49,7140.0,12,J,P
246287,M,65,84000.0,14,S,P
246288,W,50,11557.0,13,J,P
246302,W,48,14300.0,13,D,P
246308,M,52,28000.0,14,J,P
246321,W,66,1490.0,13,D,P
246331,M,51,19500.0,13,J,P
246335,M,44,27079.0,13,G,P
246358,M,73,22100.0,13,J,P
246363,M,58,26000.0,13,J,P
246379,M,49,12252.0,12,J,P
246387,M,61,15600.0,13,D,R
246411,M,72,25025.0,13,J,P
246412,W,61,12908.0,14,G,P
246435,M,61,22100.0,13,J,P
246439,M,62,22412.0,13,J,R
246467,M,56,33600.0,14,C,P
246473,W,53,12907.18,13,J,P
246478,M,67,20800.0,13,J,P
246480,W,56,15600.0,13,J,P
246490,M,42,19500.0,13,J,P
246506,W,48,13000.0,13,S,P
246508,W,48,17361.5,13,J,P
246512,M,72,20800.0,13,J,P
246518,M,54,26000.0,13,J,P
246521,M,40,195000.0,13,J,P
246523,M,43,26000.0,13,J,P
246525,M,71,19500.0,13,S,P
246528,M,49,24050.0,13,J,P
246532,W,50,13580.0,14,G,R
246544,W,42,12.0,12,G,A
246560,W,53,17981.21,13,D,P
246565,W,45,24427.0,13,J,R
246575,M,44,14885.0,13,C,P
246588,W,68,26650.0,13,W,P
246596,M,56,7200.0,8,J,P
246615,M,48,23912.0,14,J,A
246633,W,53,17550.0,13,J,P
246634,M,57,21450.0,13,S,P
246645,M,57,27468.0,14,J,P
246675,W,49,28000.0,14,J,P
246693,M,69,24765.0,13,J,P
246706,M,72,26026.0,13,J,P
246715,W,60,23072.0,14,J,P
246718,W,43,20806.63,13,S,A
246752,M,47,28000.0,14,G,P
246760,M,48,20085.0,13,J,A
246786,M,55,60000.0,12,J,P
246794,M,40,21203.0,14,D,P
246800,M,66,21293.61,13,J,P
246809,W,49,13216.0,14,C,P
246828,M,64,22582.0,14,X,P
246835,M,43,36000.0,12,J,P
246839,M,35,17862.0,13,J,P
246861,M,48,23400.0,13,J,P
246898,M,52,16835.0,13,J,P
246927,M,51,18967.0,13,G,P
246932,M,67,18588.0,12,J,A
246946,W,72,11050.0,13,W,P
246947,M,46,29608.74,14,G,P
246952,W,56,21450.0,13,G,P
246953,M,49,16861.0,13,J,P
247000,W,61,14976.0,13,D,R
247001,W,52,20800.0,13,J,P
247003,M,41,14300.0,13,J,P
247026,M,55,23800.0,14,J,P
247033,M,60,26000.0,13,J,P
247044,M,46,22400.0,14,J,P
247046,M,56,16510.0,13,J,R
247075,W,74,15780.31,13,J,P
247087,W,59,20007.0,13,D,P
247101,W,55,19708.0,13,J,P
247111,M,63,13848.0,12,J,P
247114,M,48,21618.0,12,C,P
247116,M,53,26910.0,13,J,P
247126,M,39,21021.0,13,J,P
247139,M,53,24700.0,13,J,P
247155,M,46,26000.0,13,C,P
247158,W,41,16800.0,14,J,P
247159,M,54,21000.0,12,D,P
247161,M,58,20800.0,13,J,A
247176,W,52,16094.0,13,S,P
247204,M,48,21000.0,14,J,P
247212,M,61,16800.0,14,S,P
247223,M,50,18264.0,12,J,P
247229,M,37,18369.0,13,J,P
247240,W,57,16250.0,13,J,P
247241,M,63,9100.0,13,J,P
247247,W,52,16842.0,14,J,P
247276,M,66,26000.0,13,G,P
247290,M,61,19500.0,13,J,P
247310,M,50,25688.0,13,J,P
247314,M,38,17836.0,14,G,P
247337,M,66,15366.0,13,J,R
247372,W,61,12576.0,12,D,P
247377,W,42,13.0,13,J,P
247399,M,52,22408.23,13,J,A
247407,M,37,17992.0,13,G,A
247420,W,71,7774.0,13,W,P
247426,M,69,15412.28,13,J,P
247429,M,59,32500.0,13,S,R
247461,W,60,24700.0,13,D,R
247464,M,68,14400.0,12,J,P
247467,W,41,39600.0,12,J,A
247473,W,50,11200.0,14,J,P
247488,M,43,19396.0,13,J,R
247509,W,58,19500.0,13,J,P
247518,W,57,22100.0,13,J,P
247549,W,52,13949.0,13,J,P
247563,M,68,24700.0,13,J,P
247575,M,39,19981.0,13,J,P
247580,M,49,36711.74,13,J,P
247592,M,56,18200.0,14,J,P
247595,W,62,16900.0,13,J,P
247598,W,55,20804.0,14,J,P
247623,W,50,15218.0,14,J,P
247625,W,51,16100.0,14,J,P
247637,W,46,19600.0,14,J,P
247658,M,59,12000.0,12,J,P
247680,W,42,22282.0,13,J,A
247686,W,49,17550.0,13,D,P
247691,M,58,14586.0,13,G,A
247692,W,51,20800.0,13,J,P
247707,M,44,7410.0,13,J,R
247724,M,59,27048.0,14,J,P
247738,M,47,19474.0,13,J,P
247739,W,57,16458.0,13,D,P
247747,M,48,21378.0,14,G,P
247817,W,49,16900.0,13,J,P
247818,M,56,14794.0,13,J,P
247828,M,36,29400.0,14,J,P
247832,W,43,17173.0,13,G,A
247843,M,48,9594.0,13,J,T
247848,M,41,16800.0,14,G,P
247856,W,64,10978.89,13,S,R
247858,M,56,17765.02,14,J,P
247873,M,58,9555.0,13,J,A
247917,M,41,18200.0,14,S,P
247936,M,61,36000.0,12,J,P
247941,M,39,20188.0,14,C,T
247965,M,39,26000.0,13,J,P
247966,W,67,16445.0,13,D,P
247972,W,36,14000.0,14,G,P
247983,M,53,16172.0,13,J,P
247991,M,56,17868.0,12,J,P
248018,M,39,21952.0,14,J,A
248068,W,69,19123.0,13,J,P
248073,M,57,28458.0,12,J,P
248074,W,47,22100.0,13,C,P
248092,M,37,20119.19,13,G,R
248108,W,51,18200.0,13,D,R
248136,M,59,27014.0,13,J,P
248138,M,47,30000.0,12,J,P
248147,M,53,40547.0,13,G,P
248154,M,66,25200.0,14,D,R
248157,M,61,2269.0,13,J,P
248168,M,41,12948.0,13,G,A
248176,M,49,23400.0,13,J,P
248206,M,59,26000.0,13,J,R
248213,M,57,19500.0,13,J,P
248235,M,67,10621.0,13,J,P
248236,M,49,33956.0,13,J,A
248271,M,51,18000.0,12,J,P
248281,W,37,19600.0,14,J,R
248290,W,57,12600.0,14,J,P
248314,W,51,17584.0,14,G,P
248324,M,43,24304.0,14,J,P
248351,W,57,36000.0,12,J,R
248357,M,63,15806.0,14,J,R
248368,M,50,28600.0,13,J,P
248385,W,43,28938.0,14,C,P
248400,W,72,15600.0,13,J,P
248403,M,49,20800.0,13,J,P
248411,W,44,15600.0,12,J,P
248432,M,44,30000.0,12,J,P
248435,W,43,42000.0,12,J,P
248456,M,53,22490.0,13,J,P
248477,M,53,22100.0,13,J,P
248485,M,42,18421.0,13,J,P
248487,M,73,17940.0,13,J,P
248490,W,53,30898.0,14,J,P
248494,W,45,24000.0,12,J,P
248508,M,40,21957.0,13,J,P
248522,M,39,14846.0,13,G,A
248548,M,35,20400.0,12,G,A
248556,M,40,17738.0,14,J,R
248561,M,40,20800.0,13,J,P
248568,M,37,19500.0,13,G,E
248569,M,69,10400.0,13,J,P
248576,M,49,24570.0,13,J,P
248588,M,68,24402.0,14,J,P
248589,M,53,28301.0,13,J,P
248595,M,40,23100.0,14,J,P
248608,M,53,21000.0,14,G,P
248611,W,37,15000.0,12,G,A
248624,M,59,21450.0,13,J,P
248650,W,59,23400.0,13,J,P
248656,M,53,12000.0,12,J,P
248665,M,54,14040.0,13,J,P
248666,M,44,25130.0,14,G,P
248681,M,56,27300.0,13,J,P
248702,W,45,13000.0,13,J,P
248703,M,36,23400.0,13,G,R
248716,W,68,14300.0,13,W,P
248734,W,49,14300.0,13,J,R
248746,M,64,15288.0,13,J,R
248748,M,39,31360.0,14,G,R
248761,W,55,13468.0,13,C,P
248769,W,50,16133.0,13,J,P
248773,M,69,40040.0,13,W,P
248776,M,53,23400.0,13,J,P
248828,M,47,26598.0,13,J,P
248835,M,58,23800.0,14,J,R
248843,M,71,18577.0,13,S,R
248876,M,37,18600.79,13,G,R
248898,W,52,11880.0,12,G,R
248899,M,65,15109.25,13,D,R
248903,M,71,14209.0,13,J,P
248918,M,62,17212.0,13,W,P
248929,M,58,25100.92,13,D,R
248936,W,46,6120.0,12,J,P
248949,M,56,24700.0,13,J,P
248971,M,58,18000.0,12,J,P
248972,M,41,25900.0,14,J,P
248976,W,45,9852.0,12,J,P
248985,M,55,20800.0,13,G,P
248994,W,36,22736.0,14,D,T
249013,M,47,22582.0,14,J,P
249054,M,37,24700.0,13,J,P
249074,M,41,15596.0,14,G,A
249085,W,44,32500.0,13,G,P
249105,W,46,15600.0,13,G,P
249108,W,48,24700.0,13,J,A
249129,M,45,14833.0,13,J,P
249158,M,50,38525.5,13,C,P
249162,M,56,19500.0,13,J,P
249171,M,53,18000.0,12,J,P
249179,M,67,30800.0,14,J,P
249181,W,59,1264.0,14,D,R
249182,W,67,26000.0,13,J,P
249197,M,73,32500.0,13,W,P
249205,M,45,24850.0,14,J,P
249206,W,39,15600.0,13,J,P
249214,M,45,21000.0,14,J,P
249241,M,71,16134.56,13,J,P
249250,M,49,26922.0,14,J,A
249255,W,52,9338.0,14,G,A
249258,M,56,27430.0,13,J,P
249265,W,54,10400.0,13,W,P
249291,W,42,17724.0,14,J,P
249294,M,52,11040.0,12,J,P
249295,W,54,8583.96,12,J,P
249312,W,46,9900.0,9,C,R
249326,M,36,15899.0,13,J,R
249327,M,37,14344.0,11,J,R
249336,W,61,5200.0,13,J,P
249365,M,60,45336.0,12,J,P
249377,M,58,24000.0,12,J,P
249382,W,63,15600.0,13,J,P
249385,W,47,22750.0,13,G,A
249392,M,51,19500.0,13,J,P
249396,W,43,26312.0,13,C,P
249397,M,65,14443.0,13,J,R
249426,W,52,17797.0,13,J,P
249428,M,53,23244.0,13,J,P
249443,M,68,49368.0,12,J,P
249481,M,40,14144.0,13,J,P
249482,M,53,22100.0,13,J,R
249484,M,52,23426.52,13,J,P
249491,M,50,144000.0,12,J,P
249492,M,64,32500.0,13,J,A
249497,M,43,27430.0,13,J,P
249505,M,70,28600.0,13,J,P
249510,M,50,42000.0,14,J,P
249525,M,67,24258.0,13,W,P
249537,W,57,21840.0,14,J,P
249538,M,51,34190.0,13,J,P
249599,M,60,15600.0,13,J,P
249608,M,53,21866.0,13,J,A
249619,M,55,16653.0,13,J,P
249631,W,50,21000.0,14,J,R
249671,W,37,20720.0,14,G,R
249674,M,51,40914.77,13,D,P
249676,W,54,27300.0,13,J,P
249685,W,60,9814.0,14,W,P
249688,M,48,17927.0,13,J,P
249697,M,48,52000.0,13,J,P
249711,M,49,28000.0,14,J,P
249723,M,56,28000.0,14,J,P
249727,M,68,39000.0,13,J,P
249738,M,49,16133.0,13,J,P
249740,M,54,2500.0,13,G,P
249747,M,37,20696.0,13,G,P
249758,W,59,17693.0,13,J,X
249764,M,40,25200.0,14,J,P
249768,M,53,22400.0,14,J,P
249783,M,60,18000.0,12,J,P
249786,W,54,20761.0,13,J,P
249791,M,71,45864.0,12,J,P
249796,W,59,12600.0,14,J,P
249799,M,47,18512.0,13,J,P
249805,W,51,20800.0,13,J,P
249814,M,37,19500.0,13,J,R
249815,M,48,28000.0,14,J,P
249828,W,52,24544.0,13,J,P
249832,M,56,0.6,6,J,P
249846,W,59,22100.0,13,D,P
249868,M,54,29400.0,14,J,P
249875,W,51,25337.0,13,J,P
249902,W,57,20150.0,13,J,P
249920,M,34,18603.0,13,G,R
249937,W,48,20449.0,13,G,A
249945,W,37,16354.0,13,G,A
249958,M,59,20468.0,14,J,P
249959,W,57,15078.0,14,J,P
249963,M,54,27300.0,13,J,P
249967,M,64,25090.0,13,J,P
249986,M,62,15240.0,12,J,P
250000,W,48,19932.0,12,S,P
250497,W,53,15672.02,13,D,P
250985,M,62,29536.0,13,J,P
251044,M,58,39182.0,13,J,R
251800,W,62,10543.0,13,J,P
251878,W,71,15613.0,13,W,R
252218,M,52,10400.0,13,J,P
252522,M,49,27300.0,13,G,A
253096,M,68,22100.0,13,D,P
253531,M,57,16416.0,12,S,P
253667,M,64,15704.0,13,J,P
253830,W,64,22412.0,13,J,P
254381,M,56,42000.0,12,J,P
254383,W,70,24414.0,13,J,P
254723,M,56,18200.0,13,J,R
255069,M,57,20846.0,14,W,P
255078,M,71,29098.81,13,J,R
255360,W,58,9100.0,13,J,A
255464,W,67,12000.0,12,D,P
256102,M,71,24128.0,13,J,R
256864,M,57,23618.7,14,J,P
256933,M,73,19796.79,13,J,R
256942,M,69,13000.0,13,J,R
256962,M,53,22800.0,12,J,P
257164,M,50,18200.0,13,J,P
257247,M,59,20048.0,14,J,P
257508,M,45,10800.0,12,J,P
257718,M,52,25074.0,14,J,R
257721,M,69,18473.0,13,J,R
257972,M,59,21450.0,13,C,T
258283,W,68,21528.0,13,W,P
258404,M,65,16770.0,13,J,R
258422,M,61,29182.92,13,J,P
258474,W,63,16198.0,13,J,P
258777,M,63,18538.0,13,J,R
258793,M,61,23842.0,13,J,R
258840,M,62,24050.0,13,J,P
259259,M,53,20787.0,13,J,P
259317,W,54,14700.0,14,S,P
259401,M,62,25200.0,14,J,P
259449,M,54,25350.0,13,J,P
259625,M,53,35594.0,13,J,P
260041,M,69,15600.0,13,J,P
260214,M,61,67668.0,12,J,R
260236,M,58,18785.0,13,J,P
260237,W,57,14040.0,13,J,P
260270,M,58,20267.0,13,J,P
260363,M,59,16900.0,13,W,R
260595,M,50,26000.0,13,J,R
260637,M,55,19591.0,13,D,R
260660,W,41,17719.0,13,G,P
260665,M,37,15600.0,13,G,R
260670,M,52,58968.0,14,J,P
260705,M,67,11700.0,13,J,P
260746,M,44,33371.0,13,C,R
260747,M,56,24808.0,14,J,P
260763,M,51,15600.0,13,G,P
260768,M,60,16900.0,13,S,P
260769,W,52,28085.68,14,J,P
260779,W,39,17430.0,14,G,P
260813,M,35,14300.0,13,G,A
260841,M,40,21489.0,13,J,P
260868,W,41,21000.0,14,G,P
260880,M,53,20280.0,13,J,P
260884,M,56,54000.0,12,G,P
260886,W,46,16276.0,13,J,P
260890,M,44,23311.86,13,J,R
260897,W,50,19500.0,13,J,P
260905,M,49,24700.0,13,C,A
260911,W,41,21000.0,14,C,P
260936,W,48,24000.0,12,J,P
260937,M,54,48074.0,1,J,P
260939,M,48,18452.0,14,J,R
260941,M,39,24178.0,14,C,R
260954,M,51,30870.0,14,G,P
260969,W,51,19318.0,13,S,R
260970,M,52,23964.0,12,S,A
260972,M,53,26600.0,14,J,P
260974,M,58,12670.0,14,J,P
260994,M,58,27300.0,13,J,P
260997,M,61,26780.0,13,J,R
261003,M,36,22100.0,13,C,R
261008,M,50,20852.0,13,J,P
261018,M,51,18000.0,12,G,P
261019,W,64,18694.0,13,J,P
261037,W,38,27818.0,14,C,P
261038,M,40,17944.03,13,C,P
261039,M,72,25055.03,13,J,P
261054,W,59,17550.0,13,J,P
261056,M,47,25900.0,14,J,P
261057,W,65,22828.0,13,J,P
261068,M,60,49000.0,14,J,P
261069,W,52,16900.0,13,J,R
261080,M,48,25337.0,13,J,P
261085,M,51,41796.0,12,J,P
261091,W,65,20020.0,13,J,P
261103,M,61,20436.0,13,J,P
261104,W,52,24780.0,14,J,P
261119,M,41,20800.0,13,G,A
261121,M,58,13650.0,13,J,P
261139,M,55,30004.0,13,J,P
261156,M,56,42723.72,13,J,P
261174,M,42,26338.0,13,J,E
261179,M,60,26084.76,13,J,P
261204,M,50,23898.68,13,J,P
261222,M,55,18200.0,13,J,P
261228,M,62,24640.0,14,J,R
261275,M,50,22100.0,13,J,P
261276,W,54,7150.0,13,J,P
261277,M,60,22074.0,13,J,P
261278,M,48,22802.0,13,J,P
261290,M,36,26000.0,13,J,P
261303,M,43,17422.16,14,J,P
261307,M,41,16302.0,13,J,R
261312,M,67,27521.0,13,W,P
261313,M,48,21450.0,13,J,P
261336,M,64,28600.0,13,J,P
261342,M,53,45500.0,13,J,R
261358,M,67,16250.0,13,J,R
261363,M,53,52263.96,12,J,P
261366,M,45,17304.0,12,J,P
261369,M,44,17889.95,13,G,P
261372,M,65,27840.0,12,C,P
261375,W,55,16770.0,13,G,P
261378,M,59,17810.0,13,J,A
261380,M,60,1735.0,13,J,P
261393,M,48,23114.0,13,J,E
261411,M,53,33502.0,14,J,P
261420,M,63,20800.0,13,J,R
261430,W,50,16900.0,13,C,P
261431,M,51,6500.0,13,J,P
261439,W,55,17760.0,12,J,P
261441,W,51,18070.0,13,J,P
261457,M,45,20944.0,14,J,P
261462,M,70,22100.0,13,J,P
261464,M,37,26000.0,13,J,R
261467,W,66,7670.0,13,J,P
261489,M,40,19929.0,13,J,P
261492,W,52,17550.0,13,J,P
261499,M,52,24492.0,13,J,P
261508,M,39,33670.0,14,J,P
261521,M,36,18629.0,13,G,P
261534,M,45,18200.0,13,J,P
261535,W,43,14000.0,14,J,A
261538,M,52,37128.0,14,J,P
261551,W,58,11395.8,13,J,P
261554,M,64,70711.29,13,J,P
261559,M,63,14400.0,12,J,P
261561,M,64,18200.0,13,J,P
261569,W,53,12000.0,12,J,P
261588,W,56,14300.0,13,J,P
261594,M,50,23400.0,13,G,P
261599,M,50,16900.0,13,J,P
261601,M,43,28483.0,13,J,R
261606,W,47,19600.0,14,G,P
261610,W,57,16120.0,13,J,P
261614,W,47,17906.0,14,S,P
261615,M,38,14400.0,12,G,P
261629,M,47,30800.0,14,J,P
261636,W,54,26364.0,13,J,P
261641,M,44,22750.0,13,J,P
261643,W,62,20800.0,13,J,P
261650,M,43,18200.0,13,J,P
261654,W,58,18200.0,13,J,P
261674,M,58,14300.0,13,J,P
261679,M,68,17550.0,13,J,P
261692,W,47,19500.0,13,J,P
261696,M,65,72000.0,12,J,P
261699,M,56,32500.0,13,J,P
261715,M,48,15600.0,13,G,T
261728,M,43,20748.0,13,D,R
261730,M,76,10777.0,13,J,P
261734,M,54,15600.0,12,D,R
261742,M,73,13000.0,13,G,P
261748,W,38,28000.0,14,D,P
261760,M,62,22750.0,13,G,P
261808,W,43,11970.0,14,J,A
261813,W,64,16601.0,13,D,P
261824,M,34,26533.0,13,J,R
261845,M,40,28600.0,13,J,R
261864,M,59,53200.0,14,J,P
261873,M,52,23400.0,13,J,P
261884,M,72,52000.0,13,J,P
261887,M,58,19500.0,13,J,P
261888,W,56,16900.0,13,J,P
261904,M,49,32200.0,14,J,P
261911,W,60,22100.0,13,J,P
261922,W,71,10205.0,13,D,P
261923,W,50,26000.0,13,G,P
261937,M,50,20244.0,12,J,P
261945,M,59,21000.0,14,J,R
261985,M,40,20300.0,14,J,P
261994,M,43,16406.0,13,C,R
261998,W,60,20150.0,13,D,P
262018,W,50,22880.0,13,J,P
262019,M,57,33800.0,13,J,P
262049,M,56,16668.0,12,J,P
262057,M,61,17099.42,13,J,P
262058,W,65,12880.0,14,J,P
262068,M,54,23777.0,13,J,P
262072,W,43,912.0,12,J,R
262077,M,61,52980.0,12,J,R
262084,W,46,20800.0,13,J,P
262091,W,50,14400.0,12,J,P
262106,W,63,23881.0,13,W,P
262112,M,44,22100.0,13,G,A
262113,M,53,30082.0,13,C,P
262116,W,45,18746.0,13,J,P
262118,M,54,28000.0,14,J,P
262132,M,72,14300.0,13,J,P
262166,M,43,20328.0,14,J,A
262168,W,49,14322.0,14,G,P
262188,M,45,25088.0,14,J,P
262195,M,48,22100.0,13,S,P
262197,M,61,17550.0,13,J,P
262208,M,68,19500.0,13,J,P
262229,M,40,17640.0,14,C,A
262230,M,68,13585.0,13,G,A
262236,M,49,31980.13,13,J,R
262241,M,44,21567.0,13,J,P
262256,M,46,23400.0,13,J,P
262267,W,45,20215.0,13,S,A
262293,M,59,21714.0,14,J,P
262298,W,43,15535.0,13,G,R
262309,W,50,23582.0,13,J,P
262332,W,42,15210.0,13,J,P
262343,M,54,22113.0,13,J,P
262347,W,54,20300.0,14,J,P
262372,M,65,19292.0,13,J,P
262373,M,60,28000.0,14,J,P
262393,M,66,23772.0,14,J,P
262401,M,46,12714.0,13,J,P
262407,M,40,19628.0,14,G,A
262415,M,37,21600.0,12,G,P
262436,M,51,18629.0,13,J,P
262444,M,45,16800.0,14,J,P
262480,M,71,15600.0,13,J,P
262516,W,43,13.0,13,J,A
262522,M,57,19500.0,13,J,P
262542,M,51,25350.0,13,J,P
262600,M,49,21541.0,13,J,R
262616,W,57,18200.0,13,J,P
262639,M,38,12155.0,13,G,A
262670,M,57,16410.29,13,J,R
262693,M,74,13390.0,13,J,P
262707,M,44,0.12,12,S,P
262718,M,46,24696.0,14,J,P
262726,M,55,26844.0,12,J,P
262754,W,66,23829.0,13,G,P
262755,M,73,16861.0,13,J,P
262787,W,45,34203.0,13,G,P
262823,W,64,17409.21,13,G,P
262826,W,49,22400.0,14,J,P
262828,M,62,24700.0,13,J,P
262842,M,61,14586.0,13,J,P
262845,W,67,20800.0,13,S,P
262848,M,44,9552.0,12,G,R
262865,M,50,13000.0,13,J,P
262871,M,49,28000.0,14,J,P
262894,M,54,24646.31,13,J,P
262909,M,51,19370.0,13,J,P
262918,M,57,27600.0,12,S,P
262941,M,52,26000.0,13,J,P
262957,M,63,24050.0,13,J,P
262960,W,54,19500.0,13,D,P
262993,W,54,16406.0,13,S,P
263003,W,37,20800.0,13,J,P
263010,M,48,24024.0,13,J,P
263012,M,56,29250.0,13,J,P
263054,M,67,21000.0,14,G,A
263074,M,51,21826.0,14,J,R
263091,M,56,24000.0,12,J,P
263099,M,47,34860.0,14,G,P
263117,M,61,18000.0,12,S,P
263118,M,56,12.0,12,J,P
263137,M,61,42000.0,14,J,P
263147,M,49,39600.0,12,J,P
263182,W,45,13580.0,14,G,P
263187,M,70,17030.0,13,J,P
263244,M,52,15935.79,13,J,P
263245,W,49,17485.0,13,J,P
263273,W,38,18340.0,14,C,P
263274,M,46,26600.0,14,J,A
263282,M,52,16133.0,13,J,P
